idx,lake,date,T1,T2,T3,T4,T5,T6,cluster,season
1416,Taihu,44169,2,2,1,1,2,2,2,3
1417,Taihu,44170,1,1,1,1,3,2,1,3
1418,Taihu,44171,2,3,2,1,1,1,3,3
1419,Taihu,44172,2,2,2,3,3,2,1,3
1420,Taihu,44173,3,2,2,2,2,2,2,3
1421,Taihu,44174,2,2,3,2,2,2,3,4
1422,Taihu,44175,2,3,2,2,3,4,4,4
1423,Taihu,44176,5,4,4,4,4,4,2,4
1424,Taihu,44177,4,2,2,2,2,3,2,4
1425,Taihu,44178,3,2,2,2,3,4,4,4
1426,Taihu,44179,4,4,3,3,3,3,2,4
1427,Taihu,44180,2,2,3,3,2,2,3,4
1428,Taihu,44181,2,3,3,2,3,2,3,4
1429,Taihu,44182,3,3,4,2,4,5,4,4
1430,Taihu,44183,5,5,4,3,5,6,4,4
1431,Taihu,44184,5,4,6,6,4,3,3,4
1432,Taihu,44185,4,3,4,2,3,3,2,4
1433,Taihu,44186,3,3,5,4,9,12,4,4
1434,Taihu,44187,11,10,9,3,3,4,3,4
1435,Taihu,44188,5,5,5,3,4,4,2,4
1436,Taihu,44189,3,3,3,2,3,4,4,4
1437,Taihu,44190,4,4,3,2,2,3,2,4
1438,Taihu,44191,3,3,3,3,5,5,4,4
1439,Taihu,44192,6,5,3,3,5,5,2,4
1440,Taihu,44193,7,7,6,5,7,7,2,4
1441,Taihu,44194,8,5,6,12,17,6,1,4
1442,Taihu,44195,5,7,3,2,8,2,2,4
1443,Taihu,44196,1,1,1,1,1,1,,4
1444,Taihu,44197,1,1,1,1,1,1,,4
1445,Taihu,44198,1,1,3,2,1,1,3,4
1446,Taihu,44199,1,1,1,1,1,2,4,4
1447,Taihu,44200,2,1,1,1,1,1,2,4
1448,Taihu,44201,1,1,1,2,1,1,1,4
1449,Taihu,44202,1,2,1,2,2,3,4,4
1450,Taihu,44203,1,3,1,3,2,2,1,4
1451,Taihu,44204,2,2,2,1,2,2,2,4
1452,Taihu,44205,2,2,2,2,2,2,,4
1453,Taihu,44206,2,2,2,2,2,2,,4
1454,Taihu,44207,2,2,1,1,1,2,2,4
1455,Taihu,44208,5,5,4,3,3,3,2,4
1456,Taihu,44209,5,5,3,2,3,5,2,4
1457,Taihu,44210,4,4,6,8,6,9,1,4
1458,Taihu,44211,8,9,9,10,8,5,3,4
1459,Taihu,44212,4,5,4,6,8,5,1,4
1460,Taihu,44213,7,6,6,4,5,5,2,4
1461,Taihu,44214,6,7,7,5,6,8,4,4
1462,Taihu,44215,6,7,5,5,4,7,2,4
1463,Taihu,44216,6,6,6,4,9,8,4,4
1464,Taihu,44217,7,7,6,6,6,5,3,4
1465,Taihu,44218,6,5,4,4,4,4,2,4
1466,Taihu,44219,5,4,4,3,3,4,2,4
1467,Taihu,44220,4,3,3,3,1,4,2,4
1468,Taihu,44221,3,4,4,2,4,5,4,4
1469,Taihu,44223,4,3,3,2,3,3,2,4
1470,Taihu,44224,3,3,2,2,3,3,2,4
1471,Taihu,44225,3,4,3,3,4,4,4,4
1472,Taihu,44226,3,4,4,4,6,6,4,4
1473,Taihu,44228,5,5,4,4,4,4,2,4
1474,Taihu,44229,3,3,2,1,2,2,2,4
1475,Taihu,44230,2,2,2.39,2.08,3.72,6.36,4,4
1476,Taihu,44231,4.82,3.8,2.36,2.01,2.48,2.56,2,4
1477,Taihu,44232,2.61,2.37,2.29,2.48,4,2.57,1,4
1478,Taihu,44234,2.84,3.66,8.03,1.32,4.15,4.56,3,4
1479,Taihu,44237,3.15,2.85,3.06,3.1,2.88,3.14,4,4
1480,Taihu,44241,3.08,3.12,3.21,2.32,2.41,3.58,2,4
1481,Taihu,44242,2.84,2.2,3.02,3.13,3.58,2.75,1,4
1482,Taihu,44243,2.22,1.8,1.83,1.98,2.88,2.82,4,4
1483,Taihu,44244,2.71,1.66,1.65,1.85,2.44,2.32,4,4
1484,Taihu,44245,1.65,2.3,2.01,1.95,1.95,2.04,3,4
1485,Taihu,44262,4.3,4.68,3.47,3.38,2.83,3.32,2,4
1486,Taihu,44265,1.64,1.8,1.59,0.79,1.29,1.85,2,1
1487,Taihu,44267,3.09,2.78,2.44,1.98,2.78,3.49,4,1
1488,Taihu,44271,2.44,2.47,3.04,3.07,2.63,2.59,3,1
1489,Taihu,44273,2.29,2.02,2.49,2.12,3.5,3.03,4,1
1490,Taihu,44274,2.26,2.04,1.85,1.83,2.1,2.6,4,1
1491,Taihu,44277,1.84,1.77,1.7,1.45,1.49,2.83,4,1
1492,Taihu,44280,3.94,3.72,3.84,4.19,6.31,7.17,4,1
1493,Taihu,44281,6.05,5.09,5.13,8.63,12.04,12.45,1,1
1494,Taihu,44282,11.42,13.54,12.66,18.02,11.27,15.87,1,1
1495,Taihu,44283,12.63,10.62,6.55,5.01,4.64,6.1,2,1
1496,Taihu,44284,6.57,6.31,5.96,5.63,6.72,7.93,4,1
1497,Taihu,44285,10.32,10.03,7.25,6.05,8.42,11.05,2,1
1498,Taihu,44288,4.25,3.59,3.26,3.06,3.72,4.19,2,1
1499,Taihu,44289,2.89,2.74,2.22,2.16,3.35,2.06,2,1
1500,Taihu,44290,2.42,5.25,3.69,4.65,5.95,5.23,1,1
1501,Taihu,44291,3.42,3.03,2.65,1.99,3.46,4.24,4,1
1502,Taihu,44292,3.35,3.32,3.5,3.57,4.14,4.99,4,1
1503,Taihu,44294,6.16,5.85,4.6,4.79,6,8.37,4,1
1504,Taihu,44296,3.65,3.58,2.98,2.47,4.83,4.91,4,1
1505,Taihu,44298,4.84,4.99,3.85,3.76,4.07,4.5,2,1
1506,Taihu,44300,3.55,6.35,8.75,4.63,3.97,6.03,3,1
1507,Taihu,44302,4.03,3.88,3.81,4.13,8.69,9.02,4,1
1508,Taihu,44303,6.91,4.61,5.56,5.38,10.57,8.54,4,1
1509,Taihu,44305,8.7,8.01,7.31,8.52,11.66,11.04,4,1
1510,Taihu,44307,15.54,7.66,4.68,5.16,5.99,6.03,2,1
1511,Taihu,44308,5.27,6.06,4.4,12.25,16.62,12.52,1,1
1512,Taihu,44309,11.41,8.12,6.18,9.8,16.9,12.17,1,1
1513,Taihu,44311,10.35,11.71,10.62,18.53,38.32,19.08,1,1
1514,Taihu,44312,16.96,17.76,10.31,5.87,11.17,9.83,2,1
1515,Taihu,44313,11.54,11.49,8.82,8.29,8.5,11.72,2,1
1516,Taihu,44315,5.81,5.88,3.62,5.75,8.73,8.99,4,1
1517,Taihu,44317,7.71,5.37,5.68,5.65,8.93,7.53,4,1
1518,Taihu,44319,6.34,17.4,20.6,9.3,11.49,11.49,3,1
1519,Taihu,44320,10.54,10.26,8.48,8.69,9.2,11.79,4,1
1520,Taihu,44321,11.03,8.62,7.23,8.34,7.83,9.92,2,1
1521,Taihu,44322,11.09,8.51,7,7.15,10.27,8.97,2,1
1522,Taihu,44323,8.57,7.25,6.94,7.53,9.49,12.32,4,1
1523,Taihu,44324,9.03,7.68,6.67,9,5.52,6.79,3,1
1524,Taihu,44325,7.93,4.65,3.44,4.89,4.29,3.81,2,1
1525,Taihu,44328,5.03,4.26,3.29,3.64,3.81,3.4,2,1
1526,Taihu,44329,3.36,3.09,2.95,2.34,2.55,2.89,2,1
1527,Taihu,44330,2.45,2.49,2.42,2.53,3.85,4.14,4,1
1528,Taihu,44331,2.86,2.62,4.83,5.14,2.9,3.19,3,1
1529,Taihu,44332,2.58,2.84,2.81,2.81,3.31,3.44,4,1
1530,Taihu,44333,2.88,2.81,3.65,2.06,2.91,3.03,3,1
1531,Taihu,44334,2.62,3.87,2.76,2.16,2.1,2.29,3,1
1532,Taihu,44341,3.42,4.31,4.66,4.52,5.57,5.5,1,1
1533,Taihu,44342,4.27,4.99,3.82,4.98,3.56,4.62,3,1
1534,Taihu,44343,3.43,4.67,3.42,8.43,7.77,5.64,1,1
1535,Taihu,44344,5.37,5.53,4.87,3.97,5.73,6.97,4,1
1536,Taihu,44345,7,5.02,4.44,5.1,8.32,23.08,4,1
1537,Taihu,44346,27.82,27.5,14.21,5.97,4.13,13.72,2,1
1538,Taihu,44347,7.92,10.29,5.32,4.22,3.78,4.14,2,1
1539,Taihu,44348,7.09,11.12,9.02,8.61,9.59,4.84,3,1
1540,Taihu,44349,3.51,7.08,6.64,5.23,5.9,7.54,4,1
1541,Taihu,44350,4.72,4,1.48,3.49,2.93,3.26,2,1
1542,Taihu,44352,3.09,3.2,2.9,2.89,2.76,3.35,2,1
1543,Taihu,44353,3.28,3.09,4.88,3.34,4.15,5.76,4,1
1544,Taihu,44354,7.18,5.24,4.72,7.05,5.61,6.04,1,1
1545,Taihu,44355,5.76,6.69,6.49,5.68,7.6,6.55,1,1
1546,Taihu,44356,5.27,5.08,4.6,4.99,4.72,4.73,2,2
1547,Taihu,44357,4.7,4.27,3.48,3.38,5.57,4.02,1,2
1548,Taihu,44358,4.04,4.37,3.7,4.24,4.85,4.57,1,2
1549,Taihu,44359,3.99,3.81,3.83,4.12,5.22,5.93,4,2
1550,Taihu,44360,5.82,5.75,5.34,4.92,5.68,4.87,2,2
1551,Taihu,44361,4.6,4.14,3.98,3.85,4.6,3.88,2,2
1552,Taihu,44362,3.84,3.06,3.49,4.52,4.9,4.95,1,2
1553,Taihu,44363,5.08,5.67,7.42,8.38,13.01,10.67,1,2
1554,Taihu,44364,6.96,6.65,6.27,4.1,7.3,3.54,3,2
1555,Taihu,44368,4.88,5.2,6.19,5.43,8.81,10.45,4,2
1556,Taihu,44369,8.11,7.46,5.49,4.15,4.74,5.54,2,2
1557,Taihu,44370,7.24,6.43,5.45,4.33,8.72,6.49,4,2
1558,Taihu,44371,8.16,7.89,6.56,7.05,8.85,7.96,4,2
1559,Taihu,44372,7.77,7.33,5.65,5.6,5.29,5.96,2,2
1560,Taihu,44375,4.93,3.86,3.77,4.41,4.71,4.36,1,2
1561,Taihu,44376,3.86,3.92,3.97,6.84,7.76,10.41,4,2
1562,Taihu,44377,6.43,6.18,6,7.15,8.66,8.35,1,2
1563,Taihu,44378,8.04,6.78,5.91,8.91,10.07,9.02,1,2
1564,Taihu,44383,6.44,6.06,5.87,6.79,11.3,9.65,1,2
1565,Taihu,44384,7.61,7.07,8.43,7.69,11.96,11.8,4,2
1566,Taihu,44385,10.11,9.27,9.48,12.23,8.77,11,1,2
1567,Taihu,44386,6.96,8.46,7.64,6.78,8.42,7.42,1,2
1568,Taihu,44387,7.62,7.81,7.29,10.47,7.71,7.51,1,2
1569,Taihu,44388,7.48,7.34,7.34,7.91,7.63,9.96,4,2
1570,Taihu,44389,8.02,7.52,6.94,7.98,11.3,10.93,4,2
1571,Taihu,44390,10.86,10.14,9.6,10.27,12.28,12.29,4,2
1572,Taihu,44395,8.13,6.03,5.79,7.99,7.61,7.99,1,2
1573,Taihu,44396,7.37,7.98,7.65,7.57,8.16,9.09,4,2
1574,Taihu,44401,7.77,7.72,7.84,8.46,9.22,8.74,1,2
1575,Taihu,44402,7.85,8,9.83,9.14,8.02,6.45,3,2
1576,Taihu,44403,6.3,5.15,4.52,4.23,4.4,11.51,4,2
1577,Taihu,44405,5.3,5.48,4.82,5.16,5.36,5.5,4,2
1578,Taihu,44409,6.5,6.33,9,16.73,12.19,12.91,1,2
1579,Taihu,44410,10.94,10.15,8.15,11.22,8.88,7.86,3,2
1580,Taihu,44411,7.84,7.37,5.17,5.02,5.75,5.92,2,2
1581,Taihu,44412,4.43,4.54,4.05,5.33,7.05,7.28,4,2
1582,Taihu,44413,7.38,7.13,6.44,6.55,5.68,6.41,2,2
1583,Taihu,44414,7.35,6.65,9.63,10.6,10.11,8.01,1,2
1584,Taihu,44415,7.3,6.8,6.33,9.79,10.48,8.94,1,2
1585,Taihu,44416,8.21,8.29,7.24,9.47,2.31,9.4,3,2
1586,Taihu,44418,6.92,6.63,6.47,7.99,10.24,6.32,1,2
1587,Taihu,44419,6.82,6.45,5.65,7.11,8.21,6.45,1,2
1588,Taihu,44421,6.99,4.48,4.37,4.59,5.16,5.41,2,2
1589,Taihu,44422,6.12,5.38,5.14,7.68,5.78,5.1,1,2
1590,Taihu,44423,5.4,5.48,5.13,5.26,6.02,5.79,4,2
1591,Taihu,44425,4.25,5.11,5.44,4.3,7.29,5.99,1,2
1592,Taihu,44426,4.89,4.88,6.53,6.91,10.47,5.82,1,2
1593,Taihu,44427,5.32,5.28,5.57,9.79,8.57,7.59,1,2
1594,Taihu,44432,6.23,6.68,6.73,5.72,8.29,6.65,1,2
1595,Taihu,44435,5.58,5.94,4.4,6.49,9.05,5.75,1,2
1596,Taihu,44436,5.28,4.58,6.21,7.32,9.28,5.96,1,2
1597,Taihu,44437,4.91,5.18,4.47,6.3,8.18,6.11,1,2
1598,Taihu,44438,5.72,5.41,4.84,5.96,7.57,7.24,4,2
1599,Taihu,44439,5.26,5.86,5,4.92,6.61,6.52,4,2
1600,Taihu,44440,8.27,6.06,6.56,7.25,6.87,8.39,4,2
1601,Taihu,44441,4.61,5.33,5.01,5.11,12.1,5.34,1,2
1602,Taihu,44442,4.47,5.41,4.67,5.42,5.89,4.71,1,2
1603,Taihu,44443,4.55,4.78,4.34,5.5,4.51,5.22,1,2
1604,Taihu,44444,5.02,4.81,4.36,7.31,7.28,5.49,1,2
1605,Taihu,44445,4.56,4.58,4.43,6.91,6.8,5.52,1,2
1606,Taihu,44446,5.23,6.16,5.7,4.89,5.97,5.62,2,2
1607,Taihu,44447,5.53,5.24,5.2,5.59,5.77,5.54,1,2
1608,Taihu,44448,6.08,5.61,4.21,5.56,7.68,4.67,1,3
1609,Taihu,44449,6.52,5.22,7.7,5.27,12.51,5.02,1,3
1610,Taihu,44450,5.37,5.09,4.96,7.37,5.5,6.06,1,3
1611,Taihu,44451,5.81,5.49,5.5,4.66,5.5,5.6,2,3
1612,Taihu,44452,5.12,5.33,5.02,5.35,5.75,6.73,4,3
1613,Taihu,44456,4.63,4.9,4.92,9.87,7.39,6.84,1,3
1614,Taihu,44458,8.11,8.57,7.98,8.32,7.54,6.7,3,3
1615,Taihu,44459,7.69,6.86,6.82,6.04,8,7.1,2,3
1616,Taihu,44466,3.54,3.4,2.79,4.48,3.77,1.91,3,3
1617,Taihu,44467,4.41,3.97,5.2,4.97,3.73,6.64,4,3
1618,Taihu,44468,6.1,6.1,5.54,5.57,5.57,5.94,2,3
1619,Taihu,44470,3.67,4.64,4.07,8.54,0.95,7.4,3,3
1620,Taihu,44473,8.36,7.7,5.73,4.68,6,5.71,2,3
1621,Taihu,44474,5.59,5.22,4.68,5.04,5.07,4.54,2,3
1622,Taihu,44476,5.25,4.69,4.49,6.84,3.26,4.38,3,3
1623,Taihu,44477,4.79,4.03,3.76,4.53,4.16,4.07,2,3
1624,Taihu,44478,3.81,3.26,3.52,5.28,6.48,3.99,1,3
1625,Taihu,44479,4.59,4.03,4.74,3.77,4.16,5.26,4,3
1626,Taihu,44480,4.71,4.67,5.1,7.06,5.59,4.38,1,3
1627,Taihu,44481,5.48,5.94,4.12,3.99,4.58,4.09,2,3
1628,Taihu,44497,3.08,3.3,3.09,10.48,6.02,4.45,1,3
1629,Taihu,44498,5.95,5.54,4.87,10.39,8.09,3.74,1,3
1630,Taihu,44499,4.19,3.61,3.99,4.62,6.46,6.66,4,3
1631,Taihu,44500,7.22,5.44,4.49,4.97,6.99,4.34,2,3
1632,Taihu,44501,7.41,5.65,5.18,9.08,9.52,7.9,1,3
1633,Taihu,44502,6.64,7.82,6.58,7.16,7.75,6.26,1,3
1634,Taihu,44503,6,6.19,3.6,6.93,4.53,4.64,3,3
1635,Taihu,44504,4.37,4.42,3.3,3.22,4.21,4.94,4,3
1636,Taihu,44505,4.93,5.05,4.13,5.47,8.35,4.55,1,3
1637,Taihu,44506,5.46,5.94,4.8,5.25,5.49,5.24,2,3
1638,Taihu,44508,6.26,5.43,5.4,4.56,3.84,3.85,3,3
1639,Taihu,44509,3.76,3.37,3.1,2.95,3.23,3.12,2,3
1640,Taihu,44510,3.18,4.28,3.77,4.28,4.6,3.31,1,3
1641,Taihu,44511,3.4,3.73,2.95,2.94,2.89,3.27,2,3
1642,Taihu,44512,2.83,2.84,2.81,2.14,2.19,2.36,3,3
1643,Taihu,44513,2.24,2.34,2.02,1.89,2.33,1.54,3,3
1644,Taihu,44514,1.32,2.42,2.2,2.28,2.7,1.64,1,3
1645,Taihu,44515,1.4,2.09,1.18,2.34,2.36,2.27,1,3
1646,Taihu,44516,2.42,2.13,2.45,2.34,2.56,2.76,4,3
1647,Taihu,44517,2.51,2.46,2.28,2.64,4.56,2.41,1,3
1648,Taihu,44518,1.66,2.23,2.65,3.29,5.44,3.62,1,3
1649,Taihu,44519,3.54,3.12,2.94,3.02,8.1,5.56,1,3
1650,Taihu,44520,4.98,5.15,3.83,4.74,5.9,6.03,4,3
1651,Taihu,44521,5.51,6.13,5.76,5.78,4.84,5.24,3,3
1652,Taihu,44522,4.73,6.07,5.25,3.89,3.32,3.24,3,3
1653,Taihu,44523,2.83,2.67,1.94,1.89,1.98,2.06,2,3
1654,Taihu,44524,2.05,2.91,2.41,1.78,3.23,3.03,4,3
1655,Taihu,44525,4.02,3.34,2.42,3.13,2.29,1.83,3,3
1656,Taihu,44526,1.05,1.06,2.67,1.74,1.38,2.94,4,3
1657,Taihu,44527,2.64,2.34,2.46,2.36,2.6,3.06,4,3
1658,Taihu,44528,2.5,2.64,2.47,3.97,4.65,2.51,1,3
1659,Taihu,44529,2.3,2.55,1.89,2.86,3.53,2.03,1,3
1660,Taihu,44530,3.21,3.26,4.37,3.73,3.91,3.35,3,3
1661,Taihu,44532,2.56,2.46,2.64,2.71,2.86,2.98,4,3
1662,Taihu,44533,2.85,2.81,2.75,2.45,3.16,2.44,2,3
1663,Taihu,44534,1.08,2.19,2.16,2.22,1.94,0.8,3,3
1664,Taihu,44535,2.43,2.32,2.19,2.46,3.01,2.18,1,3
1665,Taihu,44539,3.06,3.23,3.3,4.96,3.67,3.73,1,4
1666,Taihu,44540,1.29,2.67,2.5,1.54,4.21,2.69,1,4
1667,Taihu,44541,4.68,3,3.83,3.01,5.03,4.58,4,4
1668,Taihu,44542,3.94,4.28,6.06,4.59,3.89,3.94,3,4
1669,Taihu,44543,7.52,8.32,6.24,3.32,6.04,5.61,2,4
1670,Taihu,44544,6.69,5.08,5.45,3.83,4.07,4.9,2,4
1671,Taihu,44547,6.96,10.11,4.86,6.07,8.34,10.15,4,4
1672,Taihu,44548,12.81,8.9,7.62,6.42,6.54,7.35,2,4
1673,Taihu,44549,7.17,8.8,6.94,6.01,6.77,7.96,2,4
1674,Taihu,44550,7.92,7.82,8.19,6.17,7.96,4.91,3,4
1675,Taihu,44551,3.34,5.36,3.62,2.92,4.9,3.14,2,4
1676,Taihu,44552,1.67,1.29,5.48,2.45,5.11,2.82,1,4
1677,Taihu,44553,7.11,7.09,6.9,5.97,5.59,9.37,4,4
1678,Taihu,44554,7.6,7.33,6.01,5.38,7.12,7.01,2,4
1679,Taihu,44555,7.17,6.82,5.79,5.55,5.17,5.95,2,4
1680,Taihu,44556,6.19,5.88,5.22,5.45,3.9,4.63,3,4
1681,Taihu,44557,5,4.66,4.95,4.15,4.39,4.63,2,4
1682,Taihu,44558,4.67,4.66,4.26,3.59,3.21,3.69,2,4
1683,Taihu,44559,3.88,4.19,3.56,3.32,3.74,4.21,2,4
1684,Taihu,44560,5.45,5.34,5.56,5.29,5.3,4.61,3,4
1685,Taihu,44561,3,2.61,3.06,3.13,3.49,4.46,4,4
1686,Taihu,44562,4.41,4.29,4.06,5.15,4.98,5.18,1,4
1687,Taihu,44563,4.7,5.1,4.53,4.35,4.5,4.1,3,4
1688,Taihu,44564,4.31,4.83,4.5,3.92,4.54,3.68,3,4
1689,Taihu,44565,2.89,4.57,4.82,4.76,4.83,4.92,1,4
1690,Taihu,44566,5.99,5.39,5.9,5.51,6.4,5.82,1,4
1691,Taihu,44567,5.49,5.61,5.48,5.37,5.42,6.18,4,4
1692,Taihu,44568,5.49,6.36,5.56,5.3,6.15,6.18,4,4
1693,Taihu,44569,7.88,7.35,6.69,4.94,4.22,1.49,3,4
1694,Taihu,44570,2.38,6.29,5.81,1.98,5.7,1.19,3,4
1695,Taihu,44571,2.08,2.42,2.37,2.96,3.24,7.51,4,4
1696,Taihu,44572,8.7,8.05,6.84,4.71,5.25,7.25,2,4
1697,Taihu,44573,7.2,5.94,4.49,6.42,5.73,8.96,4,4
1698,Taihu,44574,5.83,7.26,7.2,5.6,7.17,8.56,4,4
1699,Taihu,44575,8.78,8.22,7.6,6.66,8.46,9.65,4,4
1700,Taihu,44576,9.38,11.18,10.57,7.91,8.08,9.95,3,4
1701,Taihu,44577,6.41,4.48,9.48,2.75,5.76,11.23,4,4
1702,Taihu,44578,10.31,10.27,9.4,8.09,7.73,5.9,3,4
1703,Taihu,44579,10.59,10.81,10.52,7.37,7.42,11.44,2,4
1704,Taihu,44580,12.41,13.44,12.5,7.05,6.77,11,2,4
1705,Taihu,44581,14.4,12.84,12.2,8.79,8.48,11.15,2,4
1706,Taihu,44582,9.81,7.9,5.13,11.15,9.68,11.63,4,4
1707,Taihu,44583,15.49,18.18,6.03,5.31,8.02,13.22,2,4
1708,Taihu,44584,13.8,12.25,9.69,8.7,9.62,11.56,2,4
1709,Taihu,44585,10.36,9.97,13.05,12.94,14.3,16.1,4,4
1710,Taihu,44586,17.86,17.71,19.24,14.56,17.64,17.22,2,4
1711,Taihu,44587,20.06,18.3,15.84,19.87,15.91,24.47,4,4
1712,Taihu,44588,14.04,13.62,15.29,16.37,15.39,15.56,1,4
1713,Taihu,44589,15.07,13.14,13.8,21.16,15.19,18.14,1,4
1714,Taihu,44590,22.58,15.51,16.06,10.56,15.21,15.95,2,4
1715,Taihu,44591,8.68,15.26,14.57,11.57,12.39,12.09,3,4
1716,Taihu,44592,11.17,15.7,13.43,12.65,11.82,13.92,3,4
1717,Taihu,44593,13.03,15.52,13.28,9.2,12.62,14.19,2,4
1718,Taihu,44594,8.98,6.99,11.14,9.02,8.94,12.45,4,4
1719,Taihu,44596,10.58,10.11,10.93,5.9,8.16,9.48,2,4
1720,Taihu,44597,10.71,10.59,9.53,8.94,13.36,15,4,4
1721,Taihu,44598,14.01,15.99,12.76,12.13,13.88,15.58,2,4
1722,Taihu,44599,16.47,15.73,15.31,14.47,15.63,17.16,4,4
1723,Taihu,44603,14.58,15,12.89,12.3,12.92,13.79,2,4
1724,Taihu,44604,13.85,14.74,11.73,10.5,9.41,9.03,3,4
1725,Taihu,44605,6.11,5.14,9.4,6.99,6.46,4.84,3,4
1726,Taihu,44606,6.05,7.98,5.29,3.43,5.6,6.74,2,4
1727,Taihu,44607,7.21,7.19,6.31,5.98,5.69,6.82,2,4
1728,Taihu,44608,7.07,6.56,5.58,5.25,5.5,6.05,2,4
1729,Taihu,44609,6.07,5.71,5.23,4.83,5.36,6.01,2,4
1730,Taihu,44610,5.29,4.8,5.06,4.6,5.56,5.44,4,4
1731,Taihu,44611,5.33,7.86,4.85,5.32,5.74,6.77,2,4
1732,Taihu,44612,6.85,6.3,5.96,5.81,6.58,7.64,4,4
1733,Taihu,44613,8.1,8.96,8.26,8.43,5.66,6.7,3,4
1734,Taihu,44614,3.96,6.32,5.23,1.83,4.12,5.57,2,4
1735,Taihu,44615,5.55,6.03,4.92,2.38,4.9,6.01,2,4
1736,Taihu,44616,5.76,5.94,5.09,3.56,4.66,6,2,4
1737,Taihu,44617,5.64,5.3,4.88,4.62,4.54,6.59,4,4
1738,Taihu,44618,5.55,5.67,5.49,5.02,5.56,6.91,4,4
1739,Taihu,44619,6.48,6.21,6.18,5.48,4.01,5.78,3,4
1740,Taihu,44620,6.12,6.37,6.24,4.06,4.18,5.06,3,4
1741,Taihu,44621,2.95,6.43,6.74,4.97,6.74,8.25,4,4
1742,Taihu,44622,7.7,6.93,6.22,6.1,7.01,5.94,2,4
1743,Taihu,44623,7.13,7.41,6.32,5.78,4.32,4.28,3,4
1744,Taihu,44624,6.42,6.83,6.12,4.71,4.62,5.81,2,4
1745,Taihu,44625,5.78,7.43,7.47,5.34,7.27,6.05,3,4
1746,Taihu,44626,7.01,7.81,7.74,7.19,8.28,9.53,4,4
1747,Taihu,44627,8.06,9.12,7.15,5.1,6.62,8.42,2,4
1748,Taihu,44628,8.32,6.97,7.26,6.16,5.4,9.18,2,4
1749,Taihu,44629,7.51,9.96,9.16,7.35,7.87,10.08,4,1
1750,Taihu,44630,7.46,7.64,10.48,8.08,13.32,17.79,4,1
1751,Taihu,44631,17.29,18.5,16.04,5.78,5.67,15.31,2,1
1752,Taihu,44632,19.22,15.26,15.58,10.46,17.2,16.21,2,1
1753,Taihu,44633,17.68,18.07,18.35,9.76,25.17,18.68,4,1
1754,Taihu,44634,18.34,16.84,14.8,12.21,18.81,16.25,2,1
1755,Taihu,44635,16.04,14.68,9.64,12.03,13.68,13.59,2,1
1756,Taihu,44636,11.88,11.85,9.65,10.97,16.69,9.65,1,1
1757,Taihu,44637,12.32,11.33,13.24,10.64,14.22,10.37,3,1
1758,Taihu,44638,9.5,7.91,6.02,4.79,4.71,4.23,2,1
1759,Taihu,44639,4,3.85,3.61,4.17,4.26,5.74,4,1
1760,Taihu,44640,4.08,4.92,3.89,4.19,4.07,4.16,2,1
1761,Taihu,44641,4.48,6.68,4.66,5.36,5.48,5.82,4,1
1762,Taihu,44642,7.33,7.49,6.94,5.93,6.07,5.46,3,1
1763,Taihu,44644,6.93,6.79,6.47,4.89,4.47,5.01,3,1
1764,Taihu,44645,7.92,7.78,7.05,7.04,8.79,9.75,4,1
1765,Taihu,44646,8.68,7.73,4.39,6.27,6.99,8.32,2,1
1766,Taihu,44647,10.87,8.2,11.2,6.18,9.86,6.69,3,1
1767,Taihu,44648,4.71,9.07,6.97,3.01,3.1,3.06,3,1
1768,Taihu,44649,3.29,6.88,3.27,5.41,5.93,2.85,1,1
1769,Taihu,44650,5.62,4.5,4.83,2.91,4.55,3.05,2,1
1770,Taihu,44651,3.02,1.92,2.82,3.45,3.66,4.05,1,1
1771,Taihu,44652,5.28,4.44,8.96,4.39,5.8,6.92,3,1
1772,Taihu,44653,7.49,4.64,4.25,4.39,5.44,6.54,2,1
1773,Taihu,44654,8.97,5.76,6.19,6.72,8.24,6.72,2,1
1774,Taihu,44655,7.16,7.67,7.79,9.62,9.45,8.9,1,1
1775,Taihu,44656,8.87,8.29,7.45,8.24,15,5.87,1,1
1776,Taihu,44657,5.65,4.47,4.51,3.63,4.77,5.63,2,1
1777,Taihu,44658,4.86,5.39,4.76,3.78,4.94,6.45,4,1
1778,Taihu,44704,23.19,24.36,20.63,20.41,19.66,17.46,3,1
1779,Taihu,44705,25.28,17.16,11.26,17.63,15.13,19.7,2,1
1780,Taihu,44706,18.08,12.63,8.71,8.55,9.32,11.23,2,1
1781,Taihu,44707,11.23,15.49,12.07,11.36,16.6,14.58,4,1
1782,Taihu,44708,13.69,12.48,11.23,6.69,11.37,9.22,2,1
1783,Taihu,44709,9.59,9.01,5.35,8.44,9.72,11.69,4,1
1784,Taihu,44710,11.43,11.86,9.89,7.57,8.25,13.5,2,1
1785,Taihu,44711,10.29,10.86,8.13,8.65,11.61,11.08,4,1
1786,Taihu,44712,9.94,5.52,3.98,6.58,4.97,5.69,2,1
1787,Taihu,44713,5.67,5.66,4.61,5.74,19.95,21.22,4,1
1788,Taihu,44714,16.71,16.2,15.11,19.45,24.49,25,4,1
1789,Taihu,44715,23.18,23.4,21.39,22.22,24.79,24.1,4,1
1790,Taihu,44716,21.63,20.98,12.87,10.44,17.79,16.61,2,1
1791,Taihu,44717,12.82,8.58,8.29,8.18,8.26,7.23,2,1
1792,Taihu,44718,10.86,14.75,11.13,11.6,17.49,17.12,4,1
